org,analysis,notebook,index,cell,name,mark,total,percent
npr,school-choice,special_education.ipynb,25,6,remove variables,✔️,31,0.62
npr,school-choice,special_education.ipynb,26,6,canonicalize variable names,✔️,31,0.62
npr,school-choice,special_education.ipynb,27,6,outer join,✔️,24,0.48
npr,school-choice,special_education.ipynb,28,6,remove variables,✔️,31,0.62
npr,school-choice,special_education.ipynb,29,6,canonicalize variable names,✔️,31,0.62
npr,school-choice,special_education.ipynb,30,6,remove incomplete data,✔️,13,0.26
npr,school-choice,special_education.ipynb,31,7,canonicalize variable names,✔️,31,0.62
npr,school-choice,special_education.ipynb,32,7,remove variables,✔️,31,0.62
npr,school-choice,special_education.ipynb,33,7,outer join,✔️,24,0.48
npr,school-choice,special_education.ipynb,34,7,remove variables,✔️,31,0.62
npr,school-choice,special_education.ipynb,35,7,canonicalize variable names,✔️,31,0.62
npr,school-choice,special_education.ipynb,36,7,export,✔️,32,0.64
npr,school-choice,special_education.ipynb,37,8,remove variables,✔️,31,0.62
npr,school-choice,special_education.ipynb,38,8,group by variable,✔️,27,0.54
npr,school-choice,special_education.ipynb,39,8,aggregate,✔️,23,0.46
npr,school-choice,special_education.ipynb,40,8,create a unique key,✔️,11,0.22
npr,school-choice,special_education.ipynb,41,8,figure a rate,✔️,23,0.46
npr,school-choice,special_education.ipynb,42,9,create child table,✔️,18,0.36
npr,school-choice,special_education.ipynb,43,9,remove variables,✔️,31,0.62
npr,school-choice,special_education.ipynb,44,9,canonicalize variable names,✔️,31,0.62
npr,school-choice,special_education.ipynb,45,9,align variables,✔️,8,0.16
npr,school-choice,special_education.ipynb,46,9,figure a rate,✔️,23,0.46
npr,school-choice,special_education.ipynb,47,9,outer join,✔️,24,0.48
nytimes,gunsales,analysis.R,0,line 28,domain-specific performance metric,✔️,4,0.08
nytimes,gunsales,analysis.R,1,lines 35-36,adjust for season,✔️,1,0.02
nytimes,gunsales,analysis.R,2,lines 39-45,refine table,✔️,6,0.12
nytimes,gunsales,analysis.R,3,line 48,figure a rate,✔️,23,0.46
nytimes,gunsales,analysis.R,4,line 53,format values,✔️,15,0.3
nytimes,gunsales,analysis.R,5,line 69-72,split and compute,✔️,12,0.24
nytimes,gunsales,analysis.R,6,73,canonicalize variable names,✔️,31,0.62
nytimes,gunsales,analysis.R,7,76,replace na values,✔️,12,0.24
nytimes,gunsales,analysis.R,8,79,figure a rate,✔️,23,0.46
nytimes,gunsales,analysis.R,9,85,construct data manually,✔️,7,0.14
nytimes,gunsales,analysis.R,10,line 89,construct data pipeline,✔️,8,0.16
nytimes,gunsales,analysis.R,11,line 89,"split, compute, and merge",✔️,4,0.08
nytimes,gunsales,analysis.R,12,92,concat parallel datasets,✔️,5,0.1
nytimes,gunsales,analysis.R,13,110,concat parallel datasets,✔️,5,0.1
nytimes,gunsales,analysis.R,14,116,aggregate,✔️,23,0.46
nytimes,gunsales,analysis.R,15,line 120,export,✔️,32,0.64
nytimes,gunsales,functions.R,0,lines 1-10,cross tabulate,✔️,9,0.18
nytimes,gunsales,functions.R,1,line 3,trim by geographic area,✔️,11,0.22
nytimes,gunsales,functions.R,2,line 3,trim by date range,✔️,16,0.32
nytimes,gunsales,functions.R,3,line 4,sort,✔️,22,0.44
nytimes,gunsales,functions.R,4,line 5,remove variables,✔️,31,0.62
nytimes,gunsales,functions.R,5,14,change var type,✔️,34,0.68
nytimes,gunsales,functions.R,6,line 16,canonicalize variable names,✔️,31,0.62
nytimes,gunsales,functions.R,7,25,figure a rate,✔️,23,0.46
nytimes,gunsales,functions.R,8,line 34,construct a subroutine,✔️,14,0.28
nytimes,gunsales,ggplot.R,0,36,consolidate variables,✔️,7,0.14
nytimes,gunsales,ggplot.R,1,39,visualize data,✔️,26,0.52
nytimes,gunsales,ggplot.R,2,58,visualize data,✔️,26,0.52
nytimes,gunsales,ggplot.R,3,58,visualize data,✔️,26,0.52
nytimes,gunsales,gunsales.Rmd,0,part II,wrangle data for graphics,✔️,20,0.4
nytimes,gunsales,gunsales.Rmd,1,part ii,visualize data,✔️,26,0.52
nytimes,gunsales,gunsales.Rmd,2,page 2,show trend over time,✔️,18,0.36
nytimes,gunsales,plot.R,0,29,export,✔️,32,0.64
nytimes,gunsales,plot.R,1,32,visualize data,✔️,26,0.52
nytimes,gunsales,plot.R,2,33,construct data manually,✔️,7,0.14
nytimes,gunsales,plot.R,3,57,visualize data,✔️,26,0.52
nytimes,heat-index,sahil_chinoy_heat_index,0,paragraph 1,examine relationship,✔️,2,0.04
nytimes,heat-index,sahil_chinoy_heat_index,1,noaa chart,wrangle data for graphics,✔️,20,0.4
nytimes,heat-index,sahil_chinoy_heat_index,2,values,compute index number,✔️,1,0.02
nytimes,heat-index,sahil_chinoy_heat_index,3,chartData,generate data computationally,✔️,4,0.08
nytimes,heat-index,sahil_chinoy_heat_index,4,thresholds,construct data manually,✔️,7,0.14
nytimes,heat-index,sahil_chinoy_heat_index,5,cartesianProduct,cartesian product,✔️,2,0.04
nytimes,prison-admissions,combine.r,0,9,load,✔️,42,0.84
nytimes,prison-admissions,combine.r,1,20,remove variables,✔️,31,0.62
nytimes,prison-admissions,combine.r,2,23,remove non-data rows,✔️,6,0.12
nytimes,prison-admissions,combine.r,3,27,remove variables,✔️,31,0.62
nytimes,prison-admissions,combine.r,4,line 36,union datasets,✔️,18,0.36
nytimes,prison-admissions,combine.r,5,38,remove variables,✔️,31,0.62
nytimes,prison-admissions,export.rmd,0,27,change var type,✔️,34,0.68
nytimes,prison-admissions,export.rmd,1,27,change var type,✔️,34,0.68
nytimes,prison-admissions,export.rmd,2,33,figure a rate,✔️,23,0.46
nytimes,prison-admissions,export.rmd,3,line 37,preserve existing values,✔️,2,0.04
nytimes,prison-admissions,export.rmd,4,38,format values,✔️,15,0.3
nytimes,prison-admissions,export.rmd,5,lines 45-50,create a flag,✔️,4,0.08
nytimes,prison-admissions,export.rmd,6,lines 57-59,refine table,✔️,6,0.12
nytimes,prison-admissions,export.rmd,7,64,load,✔️,42,0.84
nytimes,prison-admissions,export.rmd,8,65,trim by quantitative threshold,✔️,18,0.36
nytimes,prison-admissions,export.rmd,9,66,trim by date range,✔️,16,0.32
nytimes,prison-admissions,export.rmd,10,line 67,create a unique key,✔️,11,0.22
nytimes,prison-admissions,export.rmd,11,line 68,spread table,✔️,5,0.1
nytimes,prison-admissions,export.rmd,12,70,load,✔️,42,0.84
nytimes,prison-admissions,export.rmd,13,71,trim by categorical value,✔️,22,0.44
nytimes,prison-admissions,export.rmd,14,line 75,full join,✔️,5,0.1
nytimes,prison-admissions,export.rmd,15,line 78 - 108,split and compute,✔️,12,0.24
nytimes,prison-admissions,export.rmd,16,line 112,figure a rate,✔️,23,0.46
nytimes,prison-admissions,export.rmd,17,115,figure a rate,✔️,23,0.46
nytimes,prison-admissions,export.rmd,18,120,load,✔️,42,0.84
nytimes,prison-admissions,export.rmd,19,124,outer join,✔️,24,0.48
nytimes,prison-admissions,export.rmd,20,130,set data confidence threshold,✔️,2,0.04
nytimes,prison-admissions,export.rmd,21,page 3,compare groups,✔️,27,0.54
nytimes,prison-admissions,export.rmd,22,156,load,✔️,42,0.84
nytimes,prison-admissions,export.rmd,23,157,remove variables,✔️,31,0.62
nytimes,prison-admissions,export.rmd,24,158,outer join,✔️,24,0.48
nytimes,prison-admissions,export.rmd,25,lines 162-171,wrangle data for graphics,✔️,20,0.4
nytimes,prison-admissions,export.rmd,26,page 4,show trend over time,✔️,18,0.36
nytimes,the-cube-root-law,the_cube_root_law.js,0,page 1,show trend over time,✔️,18,0.36
nytimes,the-cube-root-law,the_cube_root_law.js,1,oecd,load,✔️,42,0.84
nytimes,the-cube-root-law,the_cube_root_law.js,2,oecd,remove variables,✔️,31,0.62
nytimes,the-cube-root-law,the_cube_root_law.js,3,oecd,change var type,✔️,34,0.68
nytimes,the-cube-root-law,the_cube_root_law.js,4,population,construct data manually,✔️,7,0.14
nytimes,the-cube-root-law,the_cube_root_law.js,5,population,rolling window calculation,✔️,3,0.06
nytimes,the-cube-root-law,the_cube_root_law.js,6,population,domain-specific performance metric,✔️,4,0.08
nytimes,the-cube-root-law,the_cube_root_law.js,7,state,use public data,✔️,2,0.04
nytimes,the-cube-root-law,the_cube_root_law.js,8,states,change var type,✔️,34,0.68
nzz,1805-regionen im fokus des US-praesidenten,article,0,page 2,compare groups,✔️,27,0.54
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,0,line 90,union datasets,✔️,18,0.36
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,1,93,change var type,✔️,34,0.68
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,2,lines 98-111,visualize data,✔️,26,0.52
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,3,lines 123-126,concat parallel datasets,✔️,5,0.1
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,4,lines 123-126,figure a rate,✔️,23,0.46
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,5,line 127,wrangle data for graphics,✔️,20,0.4
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,6,line 127,gather,✔️,6,0.12
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,7,129,visualize data,✔️,26,0.52
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,8,168,consolidate variables,✔️,7,0.14
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,9,197-199,concat parallel datasets,✔️,5,0.1
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,10,201,group by variable,✔️,27,0.54
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,11,202,aggregate,✔️,23,0.46
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,12,202,figure a rate,✔️,23,0.46
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,13,204,remove variables,✔️,31,0.62
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,14,205,gather,✔️,6,0.12
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,15,207,visualize data,✔️,26,0.52
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,16,228,sort,✔️,22,0.44
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,17,230,create child table,✔️,18,0.36
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,18,263,peek at data,✔️,19,0.38
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,19,267,visualize data,✔️,26,0.52
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,20,281,canonicalize variable names,✔️,31,0.62
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,21,285,concat parallel datasets,✔️,5,0.1
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,22,286,group by variable,✔️,27,0.54
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,23,288,aggregate,✔️,23,0.46
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,24,289,figure a rate,✔️,23,0.46
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,25,290,remove variables,✔️,31,0.62
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,26,291,gather,✔️,6,0.12
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,27,293,trim by geographic area,✔️,11,0.22
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,28,296,inner join,✔️,8,0.16
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,29,297-8,change var type,✔️,34,0.68
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,30,339,visualize data,✔️,26,0.52
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,31,343,create child table,✔️,18,0.36
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,32,343,trim by geographic area,✔️,11,0.22
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,33,363,visualize data,✔️,26,0.52
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,34,368,concat parallel datasets,✔️,5,0.1
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,35,370,gather,✔️,6,0.12
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,36,374,group by variable,✔️,27,0.54
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,37,375,aggregate,✔️,23,0.46
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,38,374,get extreme values,✔️,3,0.06
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,39,376,sort,✔️,22,0.44
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,40,378,split and compute,✔️,12,0.24
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,41,382,union datasets,✔️,18,0.36
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,42,387,group by variable,✔️,27,0.54
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,43,388,aggregate,✔️,23,0.46
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,44,374,get extreme values,✔️,3,0.06
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,45,389,sort,✔️,22,0.44
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,46,386-389,repetitive code,✔️,17,0.34
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,47,391,deduplicate,✔️,10,0.2
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,48,395,split and compute,✔️,12,0.24
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,49,404-405,change var type,✔️,34,0.68
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,50,408,visualize data,✔️,26,0.52
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,51,428,create child table,✔️,18,0.36
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,52,428,trim by categorical value,✔️,22,0.44
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,53,431,concat parallel datasets,✔️,5,0.1
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,54,435,sort,✔️,22,0.44
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.R,55,437,visualize data,✔️,26,0.52
nzz,1805-regionen im fokus des US-praesidenten,stateOfUnion.sh,0,whole script,collect raw data,✔️,5,0.1
polygraph,skatemusic,clean_genre_script.R,0,line 6,load,✔️,42,0.84
polygraph,skatemusic,clean_genre_script.R,1,40,combine categorical values,✔️,12,0.24
polygraph,skatemusic,clean_genre_script.R,2,line 48,trim by categorical value,✔️,22,0.44
polygraph,skatemusic,clean_genre_script.R,3,50,resolve entities,✔️,4,0.08
polygraph,skatemusic,clean_genre_script.R,4,175,edit values,✔️,5,0.1
polygraph,skatemusic,clean_genre_script.R,5,lines 176-177,export,✔️,32,0.64
polygraph,skatemusic,joyplot.R,0,line 4,load,✔️,42,0.84
polygraph,skatemusic,joyplot.R,1,line 8,remove variables,✔️,31,0.62
polygraph,skatemusic,joyplot.R,2,line 9,trim by date range,✔️,16,0.32
polygraph,skatemusic,joyplot.R,3,line 10,group by variable,✔️,27,0.54
polygraph,skatemusic,joyplot.R,4,line 11,count number of rows,✔️,7,0.14
polygraph,skatemusic,joyplot.R,5,line 13,group by variable,✔️,27,0.54
polygraph,skatemusic,joyplot.R,6,17,figure a rate,✔️,23,0.46
polygraph,skatemusic,joyplot.R,7,19,sort,✔️,22,0.44
polygraph,skatemusic,joyplot.R,8,line 20,canonicalize variable names,✔️,31,0.62
polygraph,skatemusic,joyplot.R,9,26,group by variable,✔️,27,0.54
polygraph,skatemusic,joyplot.R,10,line 27,remove incomplete data,✔️,13,0.26
polygraph,skatemusic,joyplot.R,11,28,sort,✔️,22,0.44
polygraph,skatemusic,joyplot.R,12,line 29,figure a rate,✔️,23,0.46
polygraph,skatemusic,joyplot.R,13,line 30,rolling window calculation,✔️,3,0.06
polygraph,skatemusic,joyplot.R,14,line 36,export,✔️,32,0.64
polygraph,skatemusic,SkateMusicOutline.ipynbr,0,article,compare groups,✔️,27,0.54
polygraph,skatemusic,SkateMusicOutline.ipynbr,1,3,load,✔️,42,0.84
polygraph,skatemusic,SkateMusicOutline.ipynbr,2,3,remove variables,✔️,31,0.62
polygraph,skatemusic,SkateMusicOutline.ipynbr,3,3,trim by date range,✔️,16,0.32
polygraph,skatemusic,SkateMusicOutline.ipynbr,4,3,join aggregate,✔️,3,0.06
polygraph,skatemusic,SkateMusicOutline.ipynbr,5,3,figure a rate,✔️,23,0.46
polygraph,skatemusic,SkateMusicOutline.ipynbr,6,3,sort,✔️,22,0.44
polygraph,skatemusic,SkateMusicOutline.ipynbr,7,3,wrangle data for graphics,✔️,20,0.4
polygraph,skatemusic,SkateMusicOutline.ipynbr,8,4,trim by categorical value,✔️,22,0.44
polygraph,skatemusic,SkateMusicOutline.ipynbr,9,4,visualize data,✔️,26,0.52
polygraph,skatemusic,SkateMusicOutline.ipynbr,10,5,load,✔️,42,0.84
polygraph,skatemusic,SkateMusicOutline.ipynbr,11,8,visualize data,✔️,26,0.52
polygraph,skatemusic,SkateMusicOutline.ipynbr,12,8,remove variables,✔️,31,0.62
polygraph,skatemusic,SkateMusicOutline.ipynbr,13,8,remove incomplete data,✔️,13,0.26
polygraph,skatemusic,SkateMusicOutline.ipynbr,14,8,group by variable,✔️,27,0.54
polygraph,skatemusic,SkateMusicOutline.ipynbr,15,8,aggregate,✔️,23,0.46
polygraph,skatemusic,SkateMusicOutline.ipynbr,16,8,trim by quantitative threshold,✔️,18,0.36
polygraph,skatemusic,SkateMusicOutline.ipynbr,17,8,sort,✔️,22,0.44
polygraph,skatemusic,SkateMusicOutline.ipynbr,18,8,aggregate,✔️,23,0.46
polygraph,skatemusic,SkateMusicOutline.ipynbr,19,8,domain-specific performance metric,✔️,4,0.08
polygraph,skatemusic,SkateMusicOutline.ipynbr,20,8,sort,✔️,22,0.44
polygraph,skatemusic,SkateMusicOutline.ipynbr,21,8,group by variable,✔️,27,0.54
polygraph,skatemusic,SkateMusicOutline.ipynbr,22,5,trim by quantitative threshold,✔️,18,0.36
polygraph,skatemusic,SkateMusicOutline.ipynbr,23,5,visualize data,✔️,26,0.52
polygraph,skatemusic,SkateMusicOutline.ipynbr,24,4,create a frequency table,✔️,13,0.26
propublica,auditData,dataToJSON.R,0,lines 6-7,wrangle data for graphics,✔️,20,0.4
propublica,auditData,dataToJSON.R,1,whole thing,compare groups,✔️,27,0.54
propublica,auditData,dataToJSON.R,2,whole thing,identify extreme values,✔️,9,0.18
propublica,auditData,dataToJSON.R,3,lines 23-28,load,✔️,42,0.84
propublica,auditData,dataToJSON.R,4,34,construct a subroutine,✔️,14,0.28
propublica,auditData,dataToJSON.R,5,34,load,✔️,42,0.84
propublica,auditData,dataToJSON.R,6,34,remove non-data rows,✔️,6,0.12
propublica,auditData,dataToJSON.R,7,34,change var type,✔️,34,0.68
propublica,auditData,dataToJSON.R,8,34,remove variables,✔️,31,0.62
propublica,auditData,dataToJSON.R,9,34,canonicalize variable names,✔️,31,0.62
propublica,auditData,dataToJSON.R,10,line 49,union datasets,✔️,18,0.36
propublica,auditData,dataToJSON.R,11,55,remove incomplete data,✔️,13,0.26
propublica,auditData,dataToJSON.R,12,59,trim by geographic area,✔️,11,0.22
propublica,auditData,dataToJSON.R,13,6-68,combine categorical values,✔️,12,0.24
propublica,auditData,dataToJSON.R,14,70,remove incomplete data,✔️,13,0.26
propublica,auditData,dataToJSON.R,15,lines 72-75,consolidate variables,✔️,7,0.14
propublica,auditData,dataToJSON.R,16,82,edit values,✔️,5,0.1
propublica,auditData,dataToJSON.R,17,100,group by variable,✔️,27,0.54
propublica,auditData,dataToJSON.R,18,101,aggregate,✔️,23,0.46
propublica,auditData,dataToJSON.R,19,110,standardize categorical variables,✔️,5,0.1
propublica,auditData,dataToJSON.R,20,line 113,parse variable,✔️,15,0.3
propublica,auditData,dataToJSON.R,21,116,trim by geographic area,✔️,11,0.22
propublica,auditData,dataToJSON.R,22,119,edit values,✔️,5,0.1
propublica,auditData,dataToJSON.R,23,133,outer join,✔️,24,0.48
propublica,auditData,dataToJSON.R,24,line 139,peek at data,✔️,19,0.38
propublica,auditData,dataToJSON.R,25,147,consolidate variables,✔️,7,0.14
propublica,auditData,dataToJSON.R,26,148,change var type,✔️,34,0.68
propublica,auditData,dataToJSON.R,27,150,figure a rate,✔️,23,0.46
propublica,auditData,dataToJSON.R,28,157,aggregate,✔️,23,0.46
propublica,auditData,dataToJSON.R,29,165,create child table,✔️,18,0.36
propublica,auditData,dataToJSON.R,30,165,figure a rate,✔️,23,0.46
propublica,auditData,dataToJSON.R,31,168,count number of rows,✔️,7,0.14
propublica,auditData,dataToJSON.R,32,177,visualize data,✔️,26,0.52
propublica,auditData,dataToJSON.R,33,184,edit values,✔️,5,0.1
propublica,auditData,dataToJSON.R,34,191,visualize data,✔️,26,0.52
propublica,auditData,dataToJSON.R,35,202,remove variables,✔️,31,0.62
propublica,auditData,dataToJSON.R,36,208,export,✔️,32,0.64
publicl,employment-discrimination,employment-discrimination.ipynb,0,1,format values,✔️,15,0.3
publicl,employment-discrimination,employment-discrimination.ipynb,1,2,load,✔️,42,0.84
publicl,employment-discrimination,employment-discrimination.ipynb,2,2,remove non-data rows,✔️,6,0.12
publicl,employment-discrimination,employment-discrimination.ipynb,3,2,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,4,4,change var type,✔️,34,0.68
publicl,employment-discrimination,employment-discrimination.ipynb,5,4,inspect data schema,✔️,4,0.08
publicl,employment-discrimination,employment-discrimination.ipynb,6,5,load,✔️,42,0.84
publicl,employment-discrimination,employment-discrimination.ipynb,7,5,remove non-data rows,✔️,6,0.12
publicl,employment-discrimination,employment-discrimination.ipynb,8,5,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,9,5,inspect data schema,✔️,4,0.08
publicl,employment-discrimination,employment-discrimination.ipynb,10,6,change var type,✔️,34,0.68
publicl,employment-discrimination,employment-discrimination.ipynb,11,7,remove variables,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,12,7,refine table,✔️,6,0.12
publicl,employment-discrimination,employment-discrimination.ipynb,13,8,union datasets,✔️,18,0.36
publicl,employment-discrimination,employment-discrimination.ipynb,14,8,inspect data schema,✔️,4,0.08
publicl,employment-discrimination,employment-discrimination.ipynb,15,9,change var type,✔️,34,0.68
publicl,employment-discrimination,employment-discrimination.ipynb,16,10,combine categorical values,✔️,12,0.24
publicl,employment-discrimination,employment-discrimination.ipynb,17,11,calculate a statistic,✔️,7,0.14
publicl,employment-discrimination,employment-discrimination.ipynb,18,12,count unique values,✔️,3,0.06
publicl,employment-discrimination,employment-discrimination.ipynb,19,12,lookup table values,✔️,6,0.12
publicl,employment-discrimination,employment-discrimination.ipynb,20,13,group by variable,✔️,27,0.54
publicl,employment-discrimination,employment-discrimination.ipynb,21,13,create a frequency table,✔️,13,0.26
publicl,employment-discrimination,employment-discrimination.ipynb,22,13,aggregate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,23,13,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,24,14,group by variable,✔️,27,0.54
publicl,employment-discrimination,employment-discrimination.ipynb,25,14,create a frequency table,✔️,13,0.26
publicl,employment-discrimination,employment-discrimination.ipynb,26,14,aggregate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,27,14,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,28,15,group by variable,✔️,27,0.54
publicl,employment-discrimination,employment-discrimination.ipynb,29,15,create a frequency table,✔️,13,0.26
publicl,employment-discrimination,employment-discrimination.ipynb,30,15,aggregate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,31,15,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,32,16,calculate a statistic,✔️,7,0.14
publicl,employment-discrimination,employment-discrimination.ipynb,33,16,lookup table values,✔️,6,0.12
publicl,employment-discrimination,employment-discrimination.ipynb,34,17,count the data,✔️,5,0.1
publicl,employment-discrimination,employment-discrimination.ipynb,35,18,calculate a statistic,✔️,7,0.14
publicl,employment-discrimination,employment-discrimination.ipynb,36,19,group by variable,✔️,27,0.54
publicl,employment-discrimination,employment-discrimination.ipynb,37,19,create a frequency table,✔️,13,0.26
publicl,employment-discrimination,employment-discrimination.ipynb,38,19,aggregate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,39,19,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,40,20-21,group by variable,✔️,27,0.54
publicl,employment-discrimination,employment-discrimination.ipynb,41,20-21,create a frequency table,✔️,13,0.26
publicl,employment-discrimination,employment-discrimination.ipynb,42,20-21,aggregate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,43,20-21,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,44,22,remove variables,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,45,23,trim by categorical value,✔️,22,0.44
publicl,employment-discrimination,employment-discrimination.ipynb,46,23,count the data,✔️,5,0.1
publicl,employment-discrimination,employment-discrimination.ipynb,47,23,lookup table values,✔️,6,0.12
publicl,employment-discrimination,employment-discrimination.ipynb,48,23,calculate a statistic,✔️,7,0.14
publicl,employment-discrimination,employment-discrimination.ipynb,49,24,figure a rate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,50,25-27,group by variable,✔️,27,0.54
publicl,employment-discrimination,employment-discrimination.ipynb,51,25-27,create a frequency table,✔️,13,0.26
publicl,employment-discrimination,employment-discrimination.ipynb,52,25-27,aggregate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,53,25-27,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,54,25-27,peek at data,✔️,19,0.38
publicl,employment-discrimination,employment-discrimination.ipynb,55,28,remove variables,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,56,28,trim by categorical value,✔️,22,0.44
publicl,employment-discrimination,employment-discrimination.ipynb,57,28,count the data,✔️,5,0.1
publicl,employment-discrimination,employment-discrimination.ipynb,58,29,figure a rate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,59,43,split and compute,✔️,12,0.24
publicl,employment-discrimination,employment-discrimination.ipynb,60,43,cross tabulate,✔️,9,0.18
publicl,employment-discrimination,employment-discrimination.ipynb,61,44,figure a rate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,62,44,remove variables,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,63,44,compare groups,✔️,27,0.54
publicl,employment-discrimination,employment-discrimination.ipynb,64,45,outer join,✔️,24,0.48
publicl,employment-discrimination,employment-discrimination.ipynb,65,45,sort,✔️,22,0.44
publicl,employment-discrimination,employment-discrimination.ipynb,66,45,peek at data,✔️,19,0.38
publicl,employment-discrimination,employment-discrimination.ipynb,67,46,figure a rate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,68,46,remove variables,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,69,46,sort,✔️,22,0.44
publicl,employment-discrimination,employment-discrimination.ipynb,70,46,peek at data,✔️,19,0.38
publicl,employment-discrimination,employment-discrimination.ipynb,71,47,repetitive code,✔️,17,0.34
publicl,employment-discrimination,employment-discrimination.ipynb,72,48,repetitive code,✔️,17,0.34
publicl,employment-discrimination,employment-discrimination.ipynb,73,49,create lookup table,✔️,6,0.12
